Unnamed: 0,subject_id,TrueSpecies,DateTimeLub,File,season,Classifications,n_different_classifications,n_wrong_classifications
9989,70506624,['buffalo'],2021-01-29 07:00:58,Site_20_part1_IMG_0979,1,"[['buffalo'], ['buffalo'], ['birdother', 'buffalo'], ['buffalo'], ['buffalo'], ['birdother', 'buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",2,2
10014,70506726,['buffalo'],2021-01-29 07:05:21,Site_20_part1_IMG_1083,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23401,77710848,['buffalo'],2021-03-31 13:36:17,Site_94_part3_IMG_2396,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
41,70365494,['buffalo'],2021-02-19 07:43:42,Site_34_part1_IMG_3287,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
10075,70506900,['buffalo'],2021-01-29 07:15:08,Site_20_part1_IMG_1271,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['birdother', 'buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",2,1
23077,77708453,['buffalo'],2021-03-22 14:22:42,Site_94_part1_IMG_9020,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23102,77708598,['buffalo'],2021-03-25 02:57:39,Site_94_part2_IMG_3990,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
41285,84399686,['buffalo'],2021-11-02 23:40:03,Site_103_part6_RCNX0665,2,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
10073,70506890,['buffalo'],2021-01-29 07:14:45,Site_20_part1_IMG_1261,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
10063,70506870,['buffalo'],2021-01-29 07:13:57,Site_20_part1_IMG_1240,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23157,77708874,['buffalo'],2021-03-26 11:26:34,Site_94_part2_IMG_6856,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23129,77708720,['buffalo'],2021-03-26 11:09:09,Site_94_part2_IMG_6764,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
10038,70506818,['buffalo'],2021-01-29 07:11:15,Site_20_part1_IMG_1186,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
222,70366628,['buffalo'],2021-02-09 03:17:51,Site_36_part1_IMG_7976,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23110,77708667,['buffalo'],2021-03-26 11:00:32,Site_94_part2_IMG_6719,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23078,77708456,['buffalo'],2021-03-22 14:28:30,Site_94_part1_IMG_9023,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23342,77710669,['buffalo'],2021-03-31 12:41:16,Site_94_part3_IMG_2222,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23436,77710974,['buffalo'],2021-03-31 15:00:35,Site_94_part3_IMG_2573,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23219,77709287,['buffalo'],2021-03-26 13:05:38,Site_94_part2_IMG_7481,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
85,70365699,['buffalo'],2021-02-05 16:44:45,Site_35_part1_IMG_0826,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
10069,70506878,['buffalo'],2021-01-29 07:14:12,Site_20_part1_IMG_1248,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
84,70365688,['buffalo'],2021-02-05 16:41:21,Site_35_part1_IMG_0814,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
10041,70506824,['buffalo'],2021-01-29 07:11:36,Site_20_part1_IMG_1192,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23328,77710628,['buffalo'],2021-03-31 12:30:45,Site_94_part3_IMG_2189,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23165,77708905,['buffalo'],2021-03-26 11:35:05,Site_94_part2_IMG_6912,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
41067,84399003,['buffalo'],2021-10-16 22:05:46,Site_103_part5_RCNX0363,2,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
22125,77698583,['buffalo'],2021-04-09 19:37:55,Site_87_part3_IMG_1174,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23816,77713651,['buffalo'],2021-03-22 13:22:32,Site_95_part1_IMG_2300,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23167,77708913,['buffalo'],2021-03-26 11:36:08,Site_94_part2_IMG_6918,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
35362,84372985,['buffalo'],2021-10-28 02:25:21,Site_84_part4_RCNX0152,2,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
5580,70471911,['buffalo'],2021-03-11 00:53:50,Site_64_part5_RCNX0136.JPG,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23258,77710215,['buffalo'],2021-03-31 09:34:05,Site_94_part3_IMG_1467,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
41074,84399059,['buffalo'],2021-10-17 01:50:56,Site_103_part5_RCNX0433,2,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23372,77710756,['buffalo'],2021-03-31 12:50:30,Site_94_part3_IMG_2287,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23220,77709288,['buffalo'],2021-03-26 13:05:45,Site_94_part2_IMG_7482,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
14383,70547256,['buffalo'],2021-02-12 23:07:25,Site_33_part1_IMG_8102,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23373,77710758,['buffalo'],2021-03-31 12:50:44,Site_94_part3_IMG_2289,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
10083,70506925,['buffalo'],2021-01-29 07:16:08,Site_20_part1_IMG_1299,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
2193,70449064,['buffalo'],2021-02-23 03:13:52,Site_48_part1_IMG_2517,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23093,77708499,['buffalo'],2021-03-22 17:16:53,Site_94_part1_IMG_9143,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
41039,84398923,['buffalo'],2021-10-13 19:34:09,Site_103_part5_RCNX0267,2,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
9773,70504972,['buffalo'],2021-02-01 20:41:05,Site_14_part3_IMG_4417,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
32571,84364279,['buffalo'],2021-11-12 22:57:44,Site_77_part10_IMG_3273,2,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
38812,84390611,['buffalo'],2021-11-01 20:28:51,Site_89_part6_RCNX0545,2,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
9963,70506444,['buffalo'],2021-02-14 18:17:03,Site_19_part3_IMG_0158,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
9461,70497790,['buffalo'],2021-01-30 07:54:23,Site_06_part3_IMG_0767,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23206,77709213,['buffalo'],2021-03-26 13:02:11,Site_94_part2_IMG_7460,1,"[['buffalo'], ['buffalo'], ['buffalo', 'elephant'], ['buffalo'], ['elephant', 'buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",2,2
14384,70547258,['buffalo'],2021-02-12 23:07:41,Site_33_part1_IMG_8104,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
5546,70471618,['buffalo'],2021-03-08 01:47:45,Site_64_part4_RCNX0818.JPG,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23095,77708501,['buffalo'],2021-03-22 17:17:14,Site_94_part1_IMG_9145,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
27477,77760399,['buffalo'],2021-04-17 20:32:48,Site_103_part2_IMG_2773,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
10086,70506933,['buffalo'],2021-01-29 07:16:29,Site_20_part1_IMG_1307,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
76,70365669,['buffalo'],2021-02-05 16:36:40,Site_35_part1_IMG_0795,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
42,70365497,['buffalo'],2021-02-19 07:47:41,Site_34_part1_IMG_3290,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
14386,70547270,['buffalo'],2021-02-12 23:15:04,Site_33_part1_IMG_8121,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
660,70370112,['buffalo'],2021-02-14 06:34:50,Site_39_part1_IMG_6438,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo', 'zebragrevys'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",2,1
10049,70506846,['buffalo'],2021-01-29 07:12:47,Site_20_part1_IMG_1215,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
10022,70506759,['buffalo'],2021-01-29 07:08:05,Site_20_part1_IMG_1127,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
41437,84400116,['buffalo'],2021-11-15 22:53:03,Site_103_part6_RCNX1207,2,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
10023,70506766,['buffalo'],2021-01-29 07:08:21,Site_20_part1_IMG_1134,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23287,77710432,['buffalo'],2021-03-31 10:35:34,Site_94_part3_IMG_1680,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23134,77708738,['buffalo'],2021-03-26 11:12:54,Site_94_part2_IMG_6784,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23086,77708480,['buffalo'],2021-03-22 17:06:41,Site_94_part1_IMG_9130,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
36179,84382741,['buffalo'],2021-10-26 19:55:00,Site_87_part4_IMG_3712,2,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
10220,70508120,['buffalo'],2021-02-14 18:15:03,Site_20_part3_IMG_1034,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
2768,70452957,['buffalo'],2021-03-08 01:57:50,Site_51_part1_IMG_3756,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23130,77708723,['buffalo'],2021-03-26 11:09:24,Site_94_part2_IMG_6766,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
10228,70508138,['buffalo'],2021-02-14 18:17:17,Site_20_part3_IMG_1053,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23405,77710864,['buffalo'],2021-03-31 13:38:13,Site_94_part3_IMG_2408,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
10077,70506903,['buffalo'],2021-01-29 07:15:15,Site_20_part1_IMG_1274,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23097,77708505,['buffalo'],2021-03-22 17:19:17,Site_94_part1_IMG_9148,1,"[['buffalo'], ['buffalo', 'birdother'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",2,1
5577,70471865,['buffalo'],2021-03-10 19:30:07,Site_64_part5_RCNX0087.JPG,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
36199,84382981,['buffalo'],2021-10-26 20:07:06,Site_87_part4_IMG_3863,2,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23357,77710721,['buffalo'],2021-03-31 12:46:24,Site_94_part3_IMG_2261,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo', 'noanimalspresent']]",2,1
23149,77708850,['buffalo'],2021-03-26 11:20:03,Site_94_part2_IMG_6829,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
22605,77703412,['buffalo'],2021-10-26 20:23:32,Site_88_part5_IMG_9604,2,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
10189,70508007,['buffalo'],2021-02-12 07:48:47,Site_20_part2_IMG_2212,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
5584,70471934,['buffalo'],2021-03-11 00:58:29,Site_64_part5_RCNX0159.JPG,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
10008,70506691,['buffalo'],2021-01-29 07:03:47,Site_20_part1_IMG_1046,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23314,77710600,['buffalo'],2021-03-31 12:28:06,Site_94_part3_IMG_2168,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23085,77708478,['buffalo'],2021-03-22 16:41:21,Site_94_part1_IMG_9127,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23434,77710968,['buffalo'],2021-03-31 14:59:44,Site_94_part3_IMG_2569,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
22126,77698585,['buffalo'],2021-04-09 19:38:07,Site_87_part3_IMG_1176,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23345,77710688,['buffalo'],2021-03-31 12:42:56,Site_94_part3_IMG_2236,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23132,77708731,['buffalo'],2021-03-26 11:11:39,Site_94_part2_IMG_6779,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23272,77710307,['buffalo'],2021-03-31 09:44:44,Site_94_part3_IMG_1513,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23238,77709482,['buffalo'],2021-03-26 13:24:49,Site_94_part2_IMG_7614,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
10043,70506827,['buffalo'],2021-01-29 07:11:49,Site_20_part1_IMG_1195,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
41073,84399045,['buffalo'],2021-10-17 01:46:00,Site_103_part5_RCNX0415,2,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
9763,70504893,['buffalo'],2021-02-01 20:22:16,Site_14_part3_IMG_4374,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
36186,84382828,['buffalo'],2021-10-26 20:03:43,Site_87_part4_IMG_3760,2,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
22957,77707173,['buffalo'],2021-04-26 18:07:29,Site_89_part4_RCNX0911.JPG,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
23179,77708963,['buffalo'],2021-03-26 11:57:55,Site_94_part2_IMG_7053,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
10000,70506675,['buffalo'],2021-01-29 07:03:00,Site_20_part1_IMG_1030,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
10004,70506686,['buffalo'],2021-01-29 07:03:29,Site_20_part1_IMG_1041,1,"[['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo'], ['buffalo']]",1,0
