subject_id,TrueSpecies,DateTimeLub,File,season,Classifications,n_different_classifications,n_wrong_classifications
84396922,['camel'],2021-10-15 16:24:31,Site_100_part4_IMG_0506,2,"[['camel'], ['camel'], ['camel'], ['camel'], ['noanimalspresent'], ['camel'], ['camel'], ['camel'], ['camel'], ['impala'], ['camel'], ['camel']]",3,2
77716628,['camel'],2021-03-24 14:24:47,Site_96_part1_IMG_1060,1,"[['camel'], ['camel'], ['hartebeest'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['livestock']]",3,2
84367584,['camel'],2021-11-11 14:48:56,Site_78_part3_IMG_0880,2,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70472238,['camel'],2021-02-23 15:33:56,Site_65_part1_IMG_0800,1,"[['camel'], ['noanimalspresent'], ['camel'], ['camel'], ['camel'], ['waterbuck'], ['camel'], ['camel'], ['camel'], ['other'], ['camel'], ['camel']]",4,3
70472830,['camel'],2021-03-10 13:33:46,Site_65_part3_IMG_3208,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70524966,['camel'],2021-02-13 12:33:30,Site_26_part3_RCNX7793.JPG,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
84396300,['camel'],2021-10-23 11:36:49,Site_99_part3_IMG_0340,2,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['livestock'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",2,1
70538956,['camel'],2021-01-29 15:02:23,Site_30_part1_RCNX0342.JPG,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70472824,['camel'],2021-03-10 13:28:18,Site_65_part3_IMG_3182,1,"[['camel'], ['camel'], ['camel'], ['warthog'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",2,1
84397000,['camel'],2021-10-24 15:46:54,Site_100_part4_IMG_2752,2,"[['camel'], ['camel'], ['impala'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['warthog'], ['livestock']]",4,3
70473519,['camel'],2021-03-12 12:02:23,Site_66_part2_IMG_0538,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['caracal']]",2,1
77716604,['camel'],2021-03-24 14:23:43,Site_96_part1_IMG_1042,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70473042,['camel'],2021-03-16 12:26:34,Site_65_part4_IMG_0053,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
77747209,['camel'],2021-03-23 13:07:52,Site_97_part1_IMG_4336,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70472870,['camel'],2021-03-10 13:48:02,Site_65_part3_IMG_3287,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['livestock']]",2,1
70536107,['camel'],2021-02-07 14:29:43,Site_29_part2_RCNX0208.JPG,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
84396670,['camel'],2021-11-07 14:01:04,Site_99_part3_IMG_0913,2,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70472845,['camel'],2021-03-10 13:36:51,Site_65_part3_IMG_3224,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['other'], ['camel'], ['camel'], ['camel']]",2,1
84396135,['camel'],2021-10-18 16:47:35,Site_99_part3_IMG_0141,2,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70458454,['camel'],2021-03-12 15:33:59,Site_54_part1_IMG_8988,1,"[['camel'], ['camel', 'zebraplains'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",2,1
70542946,['camel'],2021-02-14 15:07:15,Site_30_part2_RCNX1010.JPG,1,"[['livestock'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",2,1
77716409,['camel'],2021-03-23 13:07:10,Site_96_part1_IMG_0730,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70472791,['camel'],2021-03-10 13:14:18,Site_65_part3_IMG_3124,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
77716605,['camel'],2021-03-24 14:23:43,Site_96_part1_IMG_1043,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70472266,['camel'],2021-02-23 16:16:32,Site_65_part1_IMG_0838,1,"[['camel'], ['livestock'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",2,1
70542956,['camel'],2021-02-14 15:08:41,Site_30_part2_RCNX1020.JPG,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
84396639,['camel'],2021-11-07 13:56:07,Site_99_part3_IMG_0882,2,"[['camel'], ['camel', 'zebraplains'], ['camel'], ['camel'], ['camel'], ['camel'], ['other'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",3,2
70472778,['camel'],2021-03-10 13:10:47,Site_65_part3_IMG_3105,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['hartebeest'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",2,1
70472837,['camel'],2021-03-10 13:35:07,Site_65_part3_IMG_3216,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['noanimalspresent'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",2,1
84367622,['camel'],2021-11-11 15:06:07,Site_78_part3_IMG_0918,2,"[['camel'], ['camel'], ['camel'], ['camel'], ['livestock'], ['camel'], ['livestock'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",2,2
70524985,['camel'],2021-02-13 12:36:48,Site_26_part3_RCNX7812.JPG,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70473052,['camel'],2021-03-16 12:40:34,Site_65_part4_IMG_0077,1,"[['camel'], ['giraffe'], ['camel'], ['camel'], ['kudu'], ['camel'], ['camel'], ['other'], ['camel'], ['camel'], ['camel'], ['hartebeest']]",5,4
84391853,['camel'],2021-10-21 15:00:00,Site_96_part2_IMG_0742,2,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
84367238,['camel'],2021-10-30 14:29:18,Site_78_part3_IMG_0478,2,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
77716410,['camel'],2021-03-23 13:07:11,Site_96_part1_IMG_0731,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['eland'], ['camel'], ['camel'], ['camel']]",2,1
70472980,['camel'],2021-03-12 12:22:49,Site_65_part3_IMG_5727,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
77750117,['camel'],2021-03-18 11:40:50,Site_99_part1_IMG_0066,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['livestock'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",2,1
84391846,['camel'],2021-10-21 14:58:10,Site_96_part2_IMG_0736,2,"[['camel'], ['camel'], ['giraffe'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",2,1
84391869,['camel'],2021-10-21 15:01:27,Site_96_part2_IMG_0751,2,"[['camel'], ['camel'], ['noanimalspresent'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",2,1
70473384,['camel'],2021-03-10 12:48:18,Site_66_part1_IMG_9130,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel', 'leopard']]",2,1
70472820,['camel'],2021-03-10 13:27:02,Site_65_part3_IMG_3178,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70525001,['camel'],2021-02-13 12:37:30,Site_26_part3_RCNX7828.JPG,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
77747199,['camel'],2021-03-23 13:07:50,Site_97_part1_IMG_4332,1,"[['camel'], ['giraffe'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['other'], ['camel'], ['camel']]",3,2
70490882,['camel'],2021-03-23 12:22:31,Site_88_part1_IMG_9900,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['impala'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['elephant'], ['giraffe']]",4,3
70525007,['camel'],2021-02-13 12:37:40,Site_26_part3_RCNX7834.JPG,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70536112,['camel'],2021-02-07 14:29:49,Site_29_part2_RCNX0213.JPG,1,"[['camel'], ['camel'], ['camel'], ['livestock'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",2,1
84397279,['camel'],2021-11-13 14:26:55,Site_100_part5_IMG_3467,2,"[['camel'], ['impala'], ['giraffe'], ['camel'], ['giraffe'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",3,3
70524984,['camel'],2021-02-13 12:36:47,Site_26_part3_RCNX7811.JPG,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70472831,['camel'],2021-03-10 13:33:54,Site_65_part3_IMG_3209,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70538947,['camel'],2021-01-29 14:52:41,Site_30_part1_RCNX0328.JPG,1,"[['camel'], ['oryx'], ['camel'], ['camel'], ['camel'], ['noanimalspresent'], ['noanimalspresent'], ['camel', 'birdother'], ['camel', 'birdother'], ['camel'], ['noanimalspresent'], ['camel']]",4,6
84396648,['camel'],2021-11-07 13:57:03,Site_99_part3_IMG_0891,2,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70472767,['camel'],2021-03-10 13:08:21,Site_65_part3_IMG_3094,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
84395639,['camel'],2021-10-19 15:36:55,Site_98_part2_IMG_0145,2,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70473392,['camel'],2021-03-10 13:17:40,Site_66_part1_IMG_9207,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['impala'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",2,1
77716616,['camel'],2021-03-24 14:24:12,Site_96_part1_IMG_1051,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70473412,['camel'],2021-03-10 13:24:15,Site_66_part1_IMG_9233,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['livestock'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel', 'zebragrevys'], ['camel']]",3,2
84396116,['camel'],2021-10-18 12:55:19,Site_99_part3_IMG_0121,2,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70472799,['camel'],2021-03-10 13:22:22,Site_65_part3_IMG_3157,1,"[['camel'], ['livestock'], ['camel'], ['camel'], ['gazellegrants'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",3,2
84396674,['camel'],2021-11-07 14:02:20,Site_99_part3_IMG_0917,2,"[['camel'], ['camel'], ['camel'], ['camel'], ['livestock'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",2,1
84397467,['camel'],2021-10-24 15:43:13,Site_101_part8_IMG_4640,2,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70473514,['camel'],2021-03-12 11:59:51,Site_66_part2_IMG_0532,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70473549,['camel'],2021-03-12 12:18:33,Site_66_part2_IMG_0606,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['noanimalspresent'], ['camel'], ['camel'], ['camel'], ['camel']]",2,1
70472822,['camel'],2021-03-10 13:27:37,Site_65_part3_IMG_3180,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['livestock'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",2,1
70542957,['camel'],2021-02-14 15:08:43,Site_30_part2_RCNX1021.JPG,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
84367234,['camel'],2021-10-30 14:28:48,Site_78_part3_IMG_0474,2,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70458150,['camel'],2021-03-09 13:30:11,Site_54_part1_IMG_8665,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70537408,['camel'],2021-02-14 15:06:18,Site_29_part2_RCNX1300.JPG,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
84396297,['camel'],2021-10-23 11:36:31,Site_99_part3_IMG_0337,2,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['livestock'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",2,1
84396303,['camel'],2021-10-23 11:39:17,Site_99_part3_IMG_0343,2,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70458458,['camel'],2021-03-12 15:37:10,Site_54_part1_IMG_8992,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70542950,['camel'],2021-02-14 15:07:19,Site_30_part2_RCNX1014.JPG,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
84367620,['camel'],2021-11-11 15:05:55,Site_78_part3_IMG_0916,2,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
77716411,['camel'],2021-03-23 13:09:07,Site_96_part1_IMG_0734,1,"[['camel'], ['giraffe'], ['camel'], ['camel'], ['camel'], ['giraffe'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",2,2
77716632,['camel'],2021-03-24 14:24:49,Site_96_part1_IMG_1063,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70458459,['camel'],2021-03-12 15:37:22,Site_54_part1_IMG_8993,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70473416,['camel'],2021-03-10 13:25:38,Site_66_part1_IMG_9237,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['hartebeest'], ['camel'], ['camel'], ['camel']]",2,1
84395626,['camel'],2021-10-18 16:37:53,Site_98_part2_IMG_0113,2,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70473419,['camel'],2021-03-10 13:26:17,Site_66_part1_IMG_9240,1,"[['camel'], ['livestock'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",2,1
77716583,['camel'],2021-03-24 14:20:57,Site_96_part1_IMG_1025,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['impala'], ['other'], ['camel']]",3,2
84396659,['camel'],2021-11-07 13:58:30,Site_99_part3_IMG_0902,2,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
77716412,['camel'],2021-03-23 13:09:07,Site_96_part1_IMG_0735,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
77716368,['camel'],2021-03-23 13:02:39,Site_96_part1_IMG_0696,1,"[['camel'], ['camel'], ['livestock'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['livestock'], ['camel'], ['camel'], ['camel']]",2,2
70536123,['camel'],2021-02-07 14:30:01,Site_29_part2_RCNX0224.JPG,1,"[['gerenuk'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",2,1
84395445,['camel'],2021-11-07 14:19:40,Site_97_part6_IMG_2671,2,"[['dikdik'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['noanimalspresent'], ['camel'], ['camel'], ['noanimalspresent']]",3,3
70458429,['camel'],2021-03-12 13:25:14,Site_54_part1_IMG_8957,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
84391857,['camel'],2021-10-21 15:00:18,Site_96_part2_IMG_0744,2,"[['other'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['giraffe'], ['camel'], ['camel']]",3,2
70472985,['camel'],2021-03-12 12:24:04,Site_65_part3_IMG_5735,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['dikdik'], ['camel']]",2,1
70524977,['camel'],2021-02-13 12:36:16,Site_26_part3_RCNX7804.JPG,1,"[['camel'], ['camel'], ['camel'], ['livestock'], ['noanimalspresent'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",3,2
84396120,['camel'],2021-10-18 12:56:24,Site_99_part3_IMG_0125,2,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
84396630,['camel'],2021-11-07 13:55:09,Site_99_part3_IMG_0873,2,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
84396104,['camel'],2021-10-18 12:48:26,Site_99_part3_IMG_0108,2,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70537412,['camel'],2021-02-14 15:06:20,Site_29_part2_RCNX1302.JPG,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70473669,['camel'],2021-03-17 15:19:22,Site_66_part2_IMG_3459,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
77716601,['camel'],2021-03-24 14:21:22,Site_96_part1_IMG_1039,1,"[['camel'], ['camel'], ['hartebeest'], ['camel'], ['livestock'], ['camel'], ['camel'], ['camel'], ['camel'], ['impala'], ['camel'], ['camel']]",4,3
84396117,['camel'],2021-10-18 12:55:27,Site_99_part3_IMG_0122,2,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
77716647,['camel'],2021-03-24 14:26:33,Site_96_part1_IMG_1075,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
77716407,['camel'],2021-03-23 13:07:09,Site_96_part1_IMG_0729,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70473058,['camel'],2021-03-16 12:54:48,Site_65_part4_IMG_0096,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70524965,['camel'],2021-02-13 12:33:29,Site_26_part3_RCNX7792.JPG,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70537384,['camel'],2021-02-14 15:05:30,Site_29_part2_RCNX1289.JPG,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['livestock'], ['camel'], ['camel'], ['camel'], ['camel']]",2,1
70472970,['camel'],2021-03-12 12:19:20,Site_65_part3_IMG_5710,1,"[['camel'], ['camel'], ['camel'], ['dikdik'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",2,1
84391848,['camel'],2021-10-21 14:58:16,Site_96_part2_IMG_0737,2,"[['camel'], ['camel'], ['camel'], ['camel'], ['livestock'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",2,1
70473402,['camel'],2021-03-10 13:21:47,Site_66_part1_IMG_9222,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70458462,['camel'],2021-03-12 15:37:46,Site_54_part1_IMG_8996,1,"[['camel'], ['livestock'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",2,1
70473444,['camel'],2021-03-10 13:43:33,Site_66_part1_IMG_9293,1,"[['other'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['other'], ['giraffe'], ['camel'], ['camel']]",3,3
84396684,['camel'],2021-11-07 14:08:49,Site_99_part3_IMG_0928,2,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70473682,['camel'],2021-03-17 15:36:40,Site_66_part2_IMG_3474,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
84367605,['camel'],2021-11-11 14:52:23,Site_78_part3_IMG_0901,2,"[['camel'], ['livestock'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",2,1
70524971,['camel'],2021-02-13 12:34:35,Site_26_part3_RCNX7798.JPG,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70527344,['camel'],2021-02-11 13:49:31,Site_27_part2_RCNX1702.JPG,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['noanimalspresent'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",2,1
70473670,['camel'],2021-03-17 15:23:39,Site_66_part2_IMG_3461,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['noanimalspresent'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",2,1
70472775,['camel'],2021-03-10 13:10:25,Site_65_part3_IMG_3102,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70473082,['camel'],2021-03-17 15:27:57,Site_65_part4_IMG_1284,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70473435,['camel'],2021-03-10 13:31:32,Site_66_part1_IMG_9261,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['livestock'], ['camel'], ['camel']]",2,1
84396290,['camel'],2021-10-23 11:30:36,Site_99_part3_IMG_0330,2,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
70472961,['camel'],2021-03-12 12:16:56,Site_65_part3_IMG_5701,1,"[['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel'], ['camel']]",1,0
