,subject_id,metadata,DateTimeLub,File,season,TrueSpecies,Classifications
103,77707488,"{""Date"":""19-Mar-21"",""File"":""Site_94_part1_IMG_3899.jpg"",""Time"":""13:56:23"",""#Empty"":""FALSE"",""Folder"":""Site_94_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-03-19 13:56:23,Site_94_part1_IMG_3899,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
104,70476597,"{""Date"":""10-Mar-21"",""File"":""Site_68_part1_IMG_2247.jpg"",""Time"":""13:12:36"",""#Empty"":""FALSE"",""Folder"":""Site_68_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-03-10 13:12:36,Site_68_part1_IMG_2247,1,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
105,70541989,"{""Date"":""03-Feb-21"",""File"":""Site_30_part1_RCNX5958.JPG"",""Time"":""18:52:14"",""#Empty"":""FALSE"",""Folder"":""Site_30_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-03 18:52:14,Site_30_part1_RCNX5958.JPG,1,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
106,84354366,"{""Date"":""28-Jan-16"",""File"":""Site_35_part4_IMG_4026.jpg"",""Time"":""07:52:50"",""#Empty"":""FALSE"",""Folder"":""Site_35_part4"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-11-01 18:07:50,Site_35_part4_IMG_4026,2,['impala'],"['impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala']"
107,84387522,"{""Date"":""28-Jan-16"",""File"":""Site_87_part5_IMG_3456.jpg"",""Time"":""01:13:07"",""#Empty"":""FALSE"",""Folder"":""Site_87_part5"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-11-09 14:05:07,Site_87_part5_IMG_3456,2,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
108,70479757,"{""Date"":""03-Feb-20"",""File"":""Site_69_part3_IMG_6350.jpg"",""Time"":""11:58:56"",""#Empty"":""FALSE"",""Folder"":""Site_69_part3"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-03-08 12:00:19,Site_69_part3_IMG_6350,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
109,70539229,"{""Date"":""01-Feb-21"",""File"":""Site_30_part1_RCNX1725.JPG"",""Time"":""06:17:39"",""#Empty"":""FALSE"",""Folder"":""Site_30_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-01 06:17:39,Site_30_part1_RCNX1725.JPG,1,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
110,70489128,"{""Date"":""22-Mar-21"",""File"":""Site_85_part2_IMG_4031.jpg"",""Time"":""13:59:21"",""#Empty"":""FALSE"",""Folder"":""Site_85_part2"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-03-22 13:59:21,Site_85_part2_IMG_4031,1,['dikdik'],"['dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'impala', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik']"
111,70454754,"{""Date"":""02-Mar-21"",""File"":""Site_52_part3_IMG_5619.jpg"",""Time"":""21:20:18"",""#Empty"":""FALSE"",""Folder"":""Site_52_part3"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-03-02 21:20:18,Site_52_part3_IMG_5619,1,['dikdik'],"['impala', 'impala', 'impala', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik']"
112,84383730,"{""Date"":""19-Jan-16"",""File"":""Site_87_part4_IMG_6176.jpg"",""Time"":""00:17:13"",""#Empty"":""FALSE"",""Folder"":""Site_87_part4"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-10-31 13:09:13,Site_87_part4_IMG_6176,2,['dikdik'],"['dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik']"
113,70470518,"{""Date"":""12-Mar-21"",""File"":""Site_63_part5_RCNX0253.JPG"",""Time"":""03:19:19"",""#Empty"":""FALSE"",""Folder"":""Site_63_part5"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-03-12 03:19:19,Site_63_part5_RCNX0253.JPG,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
114,70508260,"{""Date"":""27-Jan-21"",""File"":""Site_21_part1_IMG_0793.jpg"",""Time"":""18:15:50"",""#Empty"":""FALSE"",""Folder"":""Site_21_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-01-27 18:15:50,Site_21_part1_IMG_0793,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
115,70547039,"{""Date"":""12-Feb-21"",""File"":""Site_33_part1_IMG_7881.jpg"",""Time"":""14:07:12"",""#Empty"":""FALSE"",""Folder"":""Site_33_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-12 14:07:12,Site_33_part1_IMG_7881,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebraplains']"
116,84387346,"{""Date"":""28-Jan-16"",""File"":""Site_87_part5_IMG_3359.jpg"",""Time"":""01:11:32"",""#Empty"":""FALSE"",""Folder"":""Site_87_part5"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-11-09 14:03:32,Site_87_part5_IMG_3359,2,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
117,71558511,"{""Date"":""09-Mar-21"",""File"":""Site_68_part1_IMG_1435.jpg"",""Time"":""10:50:43"",""#Empty"":""FALSE"",""Folder"":""Site_68_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-03-09 10:50:43,Site_68_part1_IMG_1435,1,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebragrevys', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
118,77697381,"{""Date"":""01-Apr-21"",""File"":""Site_87_part2_IMG_6891.jpg"",""Time"":""13:14:29"",""#Empty"":""FALSE"",""Folder"":""Site_87_part2"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-04-01 13:14:29,Site_87_part2_IMG_6891,1,['dikdik'],"['dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik']"
119,70467328,"{""Date"":""28-Feb-21"",""File"":""Site_62_part2_IMG_0259.jpg"",""Time"":""14:58:15"",""#Empty"":""FALSE"",""Folder"":""Site_62_part2"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-28 14:58:15,Site_62_part2_IMG_0259,1,['impala'],"['impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala']"
120,84368881,"{""Date"":""10-Nov-21"",""File"":""Site_79_part5_RCNX0618.jpg"",""Time"":""12:23:41"",""#Empty"":""FALSE"",""Folder"":""Site_79_part5"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-11-10 12:23:41,Site_79_part5_RCNX0618,2,['impala'],"['impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala']"
121,84366437,"{""Date"":""05-Feb-20"",""File"":""Site_77_part10_IMG_7057.jpg"",""Time"":""12:20:45"",""#Empty"":""FALSE"",""Folder"":""Site_77_part10"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-11-17 01:44:21,Site_77_part10_IMG_7057,2,['impala'],"['impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala', 'impala']"
122,70474462,"{""Date"":""09-Mar-21"",""File"":""Site_67_part1_IMG_1707.jpg"",""Time"":""14:46:48"",""#Empty"":""FALSE"",""Folder"":""Site_67_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-03-09 14:46:48,Site_67_part1_IMG_1707,1,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
123,70525031,"{""Date"":""13-Feb-21"",""File"":""Site_26_part3_RCNX8494.JPG"",""Time"":""18:58:53"",""#Empty"":""FALSE"",""Folder"":""Site_26_part3"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-13 18:58:53,Site_26_part3_RCNX8494.JPG,1,['dikdik'],"['dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'impala', 'dikdik', 'impala']"
124,77677503,"{""Date"":""18-Jan-20"",""File"":""Site_77_part8_IMG_7188.jpg"",""Time"":""00:18:02"",""#Empty"":""FALSE"",""Folder"":""Site_77_part8"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-10-29 13:41:38,Site_77_part8_IMG_7188,2,['dikdik'],"['dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik']"
125,70491978,"{""Date"":""24-Mar-21"",""File"":""Site_91_part2_IMG_4339.jpg"",""Time"":""17:24:13"",""#Empty"":""FALSE"",""Folder"":""Site_91_part2"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-03-24 17:24:13,Site_91_part2_IMG_4339,1,['dikdik'],"['dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'impala', 'dikdik']"
126,70477939,"{""Date"":""26-Jan-20"",""File"":""Site_69_part1_IMG_7788.jpg"",""Time"":""12:33:25"",""#Empty"":""FALSE"",""Folder"":""Site_69_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-28 12:34:48,Site_69_part1_IMG_7788,1,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
127,70477739,"{""Date"":""26-Jan-20"",""File"":""Site_69_part1_IMG_7285.jpg"",""Time"":""10:13:55"",""#Empty"":""FALSE"",""Folder"":""Site_69_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-28 10:15:18,Site_69_part1_IMG_7285,1,['zebraplains'],"['zebraplains', 'zebragrevys', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
128,70481746,"{""Date"":""27-Feb-21"",""File"":""Site_70_part1_IMG_7049.jpg"",""Time"":""13:06:25"",""#Empty"":""FALSE"",""Folder"":""Site_70_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-27 13:06:25,Site_70_part1_IMG_7049,1,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebragrevys', 'zebraplains', 'zebraplains', 'zebraplains']"
129,70536289,"{""Date"":""11-Feb-21"",""File"":""Site_29_part2_RCNX0435.JPG"",""Time"":""02:19:03"",""#Empty"":""FALSE"",""Folder"":""Site_29_part2"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-11 02:19:03,Site_29_part2_RCNX0435.JPG,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
130,70464816,"{""Date"":""15-Mar-21"",""File"":""Site_59_part3_IMG_7793.jpg"",""Time"":""14:34:08"",""#Empty"":""FALSE"",""Folder"":""Site_59_part3"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-03-15 14:34:08,Site_59_part3_IMG_7793,1,['dikdik'],"['dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik']"
131,70485577,"{""Date"":""28-Feb-21"",""File"":""Site_71_part1_IMG_3762.jpg"",""Time"":""08:27:21"",""#Empty"":""FALSE"",""Folder"":""Site_71_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-28 08:27:21,Site_71_part1_IMG_3762,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebraplains']"
132,70526848,"{""Date"":""07-Feb-21"",""File"":""Site_27_part2_RCNX0950.JPG"",""Time"":""04:49:52"",""#Empty"":""FALSE"",""Folder"":""Site_27_part2"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-07 04:49:52,Site_27_part2_RCNX0950.JPG,1,['zebragrevys'],"['zebragrevys', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebragrevys', 'zebraplains', 'zebragrevys', 'zebragrevys', 'zebraplains']"
133,70477250,"{""Date"":""24-Jan-20"",""File"":""Site_69_part1_IMG_5411.jpg"",""Time"":""14:03:06"",""#Empty"":""FALSE"",""Folder"":""Site_69_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-26 14:04:29,Site_69_part1_IMG_5411,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebraplains', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
134,84389202,"{""Date"":""03-Feb-20"",""File"":""Site_88_part7_IMG_9867.jpg"",""Time"":""18:08:25"",""#Empty"":""FALSE"",""Folder"":""Site_88_part7"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-11-16 07:17:29,Site_88_part7_IMG_9867,2,['dikdik'],"['dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik']"
135,70547067,"{""Date"":""12-Feb-21"",""File"":""Site_33_part1_IMG_7909.jpg"",""Time"":""14:10:40"",""#Empty"":""FALSE"",""Folder"":""Site_33_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-12 14:10:40,Site_33_part1_IMG_7909,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
136,70547996,"{""Date"":""05-Feb-21"",""File"":""Site_31_part1_IMG_5938.jpg"",""Time"":""11:57:20"",""#Empty"":""FALSE"",""Folder"":""Site_31_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-05 11:57:20,Site_31_part1_IMG_5938,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebraplains', 'zebragrevys', 'zebraplains', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
137,70505509,"{""Date"":""11-Feb-21"",""File"":""Site_14_part3_IMG_5837.jpg"",""Time"":""11:23:05"",""#Empty"":""FALSE"",""Folder"":""Site_14_part3"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-11 11:23:05,Site_14_part3_IMG_5837,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebraplains', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebraplains', 'zebragrevys', 'zebragrevys']"
138,70483316,"{""Date"":""03-Mar-21"",""File"":""Site_70_part2_IMG_3890.jpg"",""Time"":""13:36:09"",""#Empty"":""FALSE"",""Folder"":""Site_70_part2"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-03-03 13:36:09,Site_70_part2_IMG_3890,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebraplains', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
139,70477579,"{""Date"":""25-Jan-20"",""File"":""Site_69_part1_IMG_6654.jpg"",""Time"":""13:19:36"",""#Empty"":""FALSE"",""Folder"":""Site_69_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-27 13:20:59,Site_69_part1_IMG_6654,1,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
140,77713417,"{""Date"":""19-Mar-21"",""File"":""Site_95_part1_IMG_0694.jpg"",""Time"":""11:44:42"",""#Empty"":""FALSE"",""Folder"":""Site_95_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-03-19 11:44:42,Site_95_part1_IMG_0694,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebraplains', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebraplains', 'zebragrevys']"
141,77689948,"{""Date"":""05-Jan-20"",""File"":""Site_85_part6_IMG_1064.jpg"",""Time"":""06:06:29"",""#Empty"":""FALSE"",""Folder"":""Site_85_part6"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-10-17 17:57:19,Site_85_part6_IMG_1064,2,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebraplains', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
142,70479254,"{""Date"":""29-Jan-20"",""File"":""Site_69_part2_IMG_1901.jpg"",""Time"":""12:55:01"",""#Empty"":""FALSE"",""Folder"":""Site_69_part2"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-03-03 12:56:24,Site_69_part2_IMG_1901,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
143,77680064,"{""Date"":""21-Mar-21"",""File"":""Site_80_part1_IMG_0975.jpg"",""Time"":""00:06:57"",""#Empty"":""FALSE"",""Folder"":""Site_80_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-03-21 00:06:57,Site_80_part1_IMG_0975,1,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebragrevys', 'zebraplains', 'zebraplains', 'zebraplains', 'zebragrevys', 'zebragrevys']"
144,70546879,"{""Date"":""09-Feb-21"",""File"":""Site_33_part1_IMG_7607.jpg"",""Time"":""06:47:56"",""#Empty"":""FALSE"",""Folder"":""Site_33_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-09 06:47:56,Site_33_part1_IMG_7607,1,['dikdik'],"['dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik', 'dikdik']"
145,84372131,"{""Date"":""29-Jan-16"",""File"":""Site_83_part3_IMG_2490.jpg"",""Time"":""17:58:40"",""#Empty"":""FALSE"",""Folder"":""Site_83_part3"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-11-10 07:59:40,Site_83_part3_IMG_2490,2,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
146,70541954,"{""Date"":""03-Feb-21"",""File"":""Site_30_part1_RCNX5943.JPG"",""Time"":""18:51:57"",""#Empty"":""FALSE"",""Folder"":""Site_30_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-03 18:51:57,Site_30_part1_RCNX5943.JPG,1,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
147,70459368,"{""Date"":""25-Feb-21"",""File"":""Site_56_part1_RCNX0229.JPG"",""Time"":""19:08:46"",""#Empty"":""FALSE"",""Folder"":""Site_56_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-25 19:08:46,Site_56_part1_RCNX0229.JPG,1,['zebraplains'],"['zebraplains', 'zebragrevys', 'zebragrevys', 'zebraplains', 'zebragrevys', 'zebraplains', 'zebraplains', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
148,70496494,"{""Date"":""15-Feb-21"",""File"":""Site_03_part1_IMG_2565.jpg"",""Time"":""14:28:24"",""#Empty"":""FALSE"",""Folder"":""Site_03_part1"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-15 14:28:24,Site_03_part1_IMG_2565,1,['zebragrevys'],"['zebragrevys', 'zebragrevys', 'zebragrevys', 'zebraplains', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys', 'zebragrevys']"
149,70522487,"{""Date"":""02-Feb-21"",""File"":""Site_26_part2_RCNX5109.JPG"",""Time"":""14:19:57"",""#Empty"":""FALSE"",""Folder"":""Site_26_part2"",""#Animal"":""TRUE"",""#Person"":""FALSE"",""#DeleteFlag"":""FALSE"",""#ImageQuality"":""Ok"",""#RelativePath"":""""}",2021-02-02 14:19:57,Site_26_part2_RCNX5109.JPG,1,['zebraplains'],"['zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains', 'zebraplains']"
